Day       Month     Year      Tmin(C)        Tmax(C)        Prcp(mm)       Et0(mm)        
6         9         2000      16.03          37.87          0.00           6.96           
7         9         2000      8.82           26.60          0.00           5.10           
8         9         2000      8.93           34.71          0.00           6.96           
9         9         2000      14.11          34.26          0.00           6.41           
10        9         2000      7.26           33.41          0.00           6.83           
11        9         2000      8.68           26.02          0.00           4.81           
12        9         2000      6.34           30.91          0.00           6.23           
13        9         2000      11.09          36.58          0.00           7.05           
14        9         2000      9.09           27.61          0.00           5.12           
15        9         2000      5.73           30.21          0.00           6.00           
16        9         2000      7.79           34.33          0.00           6.86           
17        9         2000      9.24           35.93          0.00           6.98           
18        9         2000      14.59          34.15          0.00           5.51           
19        9         2000      9.27           21.11          34.00          2.80           
20        9         2000      3.64           16.29          4.00           3.01           
21        9         2000      3.05           25.53          6.00           4.81           
22        9         2000      4.82           13.50          0.00           1.89           
23        9         2000      0.07           5.69           5.00           0.89           
24        9         2000      -1.00          3.63           12.00          0.92           
25        9         2000      -1.13          18.54          0.00           3.76           
26        9         2000      -1.19          23.70          0.00           4.83           
27        9         2000      3.76           26.30          0.00           4.98           
28        9         2000      2.34           29.08          0.00           5.75           
29        9         2000      5.84           28.91          0.00           5.09           
30        9         2000      10.52          30.05          0.00           5.08           
1         10        2000      8.95           30.65          0.00           5.27           
2         10        2000      6.70           25.43          0.00           4.33           
3         10        2000      6.54           24.73          0.00           4.13           
4         10        2000      7.28           15.98          0.00           1.99           
5         10        2000      -0.12          10.25          0.00           1.51           
6         10        2000      -2.61          4.94           0.00           1.18           
7         10        2000      -6.08          9.14           0.00           2.16           
8         10        2000      -8.53          12.23          0.00           2.79           
9         10        2000      -6.81          16.13          0.00           3.35           
10        10        2000      -4.19          18.43          0.00           3.60           
11        10        2000      2.05           24.32          0.00           4.31           
12        10        2000      6.06           24.70          0.00           3.94           
13        10        2000      3.15           21.14          0.00           3.47           
14        10        2000      1.98           19.11          0.00           3.10           
15        10        2000      2.36           20.08          0.00           3.30           
16        10        2000      -0.61          22.29          0.00           3.99           
17        10        2000      -0.62          24.13          0.00           4.37           
18        10        2000      1.09           27.33          0.00           4.91           
19        10        2000      -0.15          25.72          0.00           4.64           
20        10        2000      1.88           20.20          0.00           3.27           
21        10        2000      -0.22          23.85          0.00           4.17           
22        10        2000      7.21           14.09          31.00          1.06           
23        10        2000      7.20           11.37          0.00           0.86           
24        10        2000      10.40          19.38          4.00           2.01           
25        10        2000      4.46           19.20          0.00           2.71           
26        10        2000      3.29           20.50          0.00           3.11           
27        10        2000      8.36           14.56          1.00           1.04           
28        10        2000      11.93          16.69          43.00          0.89           
29        10        2000      4.21           15.00          1.00           1.92           
30        10        2000      2.99           20.00          0.00           2.93           
31        10        2000      -0.07          19.77          2.00           3.11           
1         11        2000      2.40           10.18          0.00           1.32           
2         11        2000      -2.67          10.24          0.00           1.71           
3         11        2000      -3.39          9.88           0.00           1.68           
4         11        2000      -4.77          14.75          0.00           2.57           
5         11        2000      0.36           14.55          0.00           2.11           
6         11        2000      -5.68          0.38           0.00           0.72           
7         11        2000      -6.73          0.13           0.00           0.80           
8         11        2000      -9.82          5.03           0.00           1.46           
9         11        2000      -10.44         4.62           0.00           1.43           
10        11        2000      -8.03          -4.62          2.68           0.31           
11        11        2000      -14.93         -3.26          0.00           0.74           
12        11        2000      -18.03         -5.48          0.00           0.77           
13        11        2000      -15.85         -2.28          0.00           0.95           
14        11        2000      -15.95         3.64           0.00           1.52           
15        11        2000      -9.87          -0.65          0.00           0.83           
16        11        2000      -17.18         -4.18          0.00           0.82           
17        11        2000      -17.66         0.70           0.00           1.26           
18        11        2000      -11.97         4.67           0.00           1.45           
19        11        2000      -6.29          3.81           0.00           1.06           
20        11        2000      -9.90          3.98           0.00           1.26           
21        11        2000      -10.20         10.37          0.00           2.06           
22        11        2000      -5.70          10.77          0.00           1.88           
23        11        2000      -6.59          7.53           0.00           1.47           
24        11        2000      -9.06          13.33          0.00           2.42           
25        11        2000      -6.70          7.59           0.00           1.47           
26        11        2000      -9.54          8.68           0.00           1.79           
27        11        2000      -4.39          9.09           0.00           1.56           
28        11        2000      -5.49          6.11           0.00           1.24           
29        11        2000      -8.79          6.05           0.00           1.39           
30        11        2000      -8.41          12.81          0.00           2.30           
1         12        2000      -9.94          1.78           0.00           0.99           
2         12        2000      -7.56          -3.62          0.00           0.36           
3         12        2000      -7.25          8.52           0.00           1.60           
4         12        2000      -10.12         7.76           0.00           1.65           
5         12        2000      -9.62          4.54           0.00           1.30           
6         12        2000      -10.55         10.49          0.00           2.04           
7         12        2000      -1.94          14.80          0.00           2.11           
8         12        2000      -2.21          4.58           0.00           0.84           
9         12        2000      -6.15          12.30          0.00           2.02           
10        12        2000      -17.24         2.02           0.00           1.27           
11        12        2000      -21.32         -12.28         0.00           0.39           
12        12        2000      -17.32         -7.94          0.00           0.53           
13        12        2000      -18.45         -3.40          0.00           0.86           
14        12        2000      -12.77         6.71           0.00           1.67           
15        12        2000      -7.82          9.30           0.00           1.75           
16        12        2000      -14.43         -0.35          0.00           0.96           
17        12        2000      -14.55         10.22          0.00           2.22           
18        12        2000      -14.13         0.93           0.00           1.10           
19        12        2000      -14.56         12.55          0.00           2.54           
20        12        2000      -10.01         9.04           0.00           1.81           
21        12        2000      -17.05         -2.27          0.00           0.89           
22        12        2000      -12.78         3.91           0.00           1.32           
23        12        2000      -11.27         1.14           0.00           0.97           
24        12        2000      -13.43         -6.40          0.00           0.48           
25        12        2000      -12.30         -5.29          0.00           0.42           
26        12        2000      -10.68         4.90           0.00           1.32           
27        12        2000      -8.36          13.01          0.00           2.27           
28        12        2000      -5.91          5.47           0.00           1.15           
29        12        2000      -11.54         2.37           0.00           1.11           
30        12        2000      -11.85         -1.26          0.00           0.80           
31        12        2000      -16.25         -0.87          0.00           1.02           
1         1         2001      -18.16         -6.55          0.00           0.61           
2         1         2001      -12.05         9.07           0.00           1.92           
3         1         2001      -5.22          13.85          0.00           2.21           
4         1         2001      -5.17          18.45          0.00           2.99           
5         1         2001      -8.97          17.20          0.00           3.03           
6         1         2001      -4.64          13.66          0.00           2.15           
7         1         2001      -9.30          7.38           0.00           1.57           
8         1         2001      -13.87         10.22          0.00           2.18           
9         1         2001      -12.78         13.82          0.00           2.69           
10        1         2001      -7.69          14.45          0.00           2.50           
11        1         2001      -7.57          12.42          0.00           2.17           
12        1         2001      -9.23          14.13          3.83           2.55           
13        1         2001      -5.07          3.70           0.00           0.76           
14        1         2001      -10.63         3.37           0.00           1.21           
15        1         2001      -10.55         3.57           0.00           1.23           
16        1         2001      -11.60         -3.58          0.00           0.61           
17        1         2001      -14.49         1.83           0.00           1.23           
18        1         2001      -7.62          3.73           0.00           1.12           
19        1         2001      -12.42         -0.51          0.00           0.94           
20        1         2001      -12.82         8.40           0.00           1.97           
21        1         2001      -8.17          8.75           0.00           1.76           
22        1         2001      -10.82         12.38          0.00           2.44           
23        1         2001      -7.35          4.13           0.00           1.17           
24        1         2001      -9.27          6.92           0.00           1.61           
25        1         2001      -5.77          7.68           0.00           1.51           
26        1         2001      -12.26         3.22           0.00           1.34           
27        1         2001      -12.81         3.61           0.00           1.40           
28        1         2001      -5.04          -2.61          7.78           0.40           
29        1         2001      -5.23          -0.04          0.00           0.66           
30        1         2001      -5.10          0.54           0.00           0.71           
31        1         2001      -10.19         1.49           0.00           1.11           
1         2         2001      -13.15         -2.31          0.00           0.90           
2         2         2001      -14.60         7.94           0.00           2.06           
3         2         2001      -2.55          7.46           0.00           1.35           
4         2         2001      -3.57          8.46           0.00           1.59           
5         2         2001      -4.12          17.57          0.00           3.03           
6         2         2001      -1.45          2.02           0.00           0.62           
7         2         2001      -6.67          1.23           0.00           0.68           
8         2         2001      -13.52         -6.45          0.00           0.49           
9         2         2001      -16.10         -5.36          0.00           0.81           
10        2         2001      -17.78         -4.89          0.00           0.88           
11        2         2001      -7.71          -0.15          0.00           0.82           
12        2         2001      -9.82          4.20           0.00           1.49           
13        2         2001      -11.53         -0.38          0.00           0.86           
14        2         2001      -14.91         -8.84          0.00           0.49           
15        2         2001      -8.85          6.00           0.00           1.70           
16        2         2001      -9.96          -3.88          0.00           0.69           
17        2         2001      -9.71          0.28           0.00           1.03           
18        2         2001      -7.09          11.02          0.00           2.23           
19        2         2001      -4.03          14.17          0.00           2.62           
20        2         2001      -5.60          0.13           0.00           0.73           
21        2         2001      -8.15          0.31           0.00           0.91           
22        2         2001      -6.66          14.37          0.00           2.87           
23        2         2001      -2.53          -0.19          0.00           0.27           
24        2         2001      -7.13          -0.20          0.00           0.64           
25        2         2001      -10.53         10.90          0.00           2.58           
26        2         2001      -9.57          -1.08          8.91           0.79           
27        2         2001      -13.16         -9.57          2.73           0.50           
28        2         2001      -10.52         -1.96          0.00           1.00           
1         3         2001      -9.70          7.95           2.70           2.33           
2         3         2001      -6.32          4.70           0.00           1.63           
3         3         2001      -4.58          11.77          0.00           2.50           
4         3         2001      -3.12          9.99           0.00           2.20           
5         3         2001      -4.21          14.11          0.00           2.90           
6         3         2001      -0.93          13.01          0.00           2.39           
7         3         2001      -3.42          14.13          0.00           2.84           
8         3         2001      -2.46          14.77          0.00           2.90           
9         3         2001      -3.99          19.20          3.55           3.91           
10        3         2001      -3.03          4.02           6.57           0.73           
11        3         2001      -9.38          -2.91          0.00           0.83           
12        3         2001      -6.57          9.10           0.00           2.30           
13        3         2001      0.48           14.58          0.00           2.81           
14        3         2001      -1.63          15.95          0.00           3.17           
15        3         2001      -6.21          2.69           0.00           1.17           
16        3         2001      -8.79          6.89           0.00           2.21           
17        3         2001      -6.97          6.99           0.00           1.93           
18        3         2001      -3.91          9.31           0.00           2.08           
19        3         2001      -3.43          14.40          0.00           3.13           
20        3         2001      -1.74          20.29          0.00           4.21           
21        3         2001      3.01           16.44          0.00           2.91           
22        3         2001      1.49           16.29          0.00           2.98           
23        3         2001      -2.99          9.25           0.00           1.72           
24        3         2001      -3.04          0.03           0.00           0.46           
25        3         2001      -2.10          1.47           0.00           0.65           
26        3         2001      -2.08          4.62           0.00           1.18           
27        3         2001      -1.41          8.88           0.00           1.96           
28        3         2001      -5.48          13.47          0.00           3.08           
29        3         2001      -2.25          14.20          0.00           3.11           
30        3         2001      -4.39          16.35          0.00           3.40           
31        3         2001      -4.51          10.27          0.00           2.50           
1         4         2001      -5.20          20.29          0.00           4.34           
2         4         2001      2.54           19.14          0.00           3.45           
3         4         2001      3.65           11.00          2.00           1.31           
4         4         2001      3.66           10.32          0.00           1.35           
5         4         2001      5.73           15.22          1.00           2.29           
6         4         2001      8.66           23.00          11.00          3.69           
7         4         2001      7.52           19.89          0.00           3.75           
8         4         2001      3.24           17.83          0.00           3.55           
9         4         2001      -0.16          17.21          0.00           3.94           
10        4         2001      5.44           10.87          9.00           1.31           
11        4         2001      0.09           5.93           27.00          0.96           
12        4         2001      -1.67          11.33          0.00           2.70           
13        4         2001      -1.01          14.07          0.00           3.44           
14        4         2001      -1.42          18.80          0.00           4.24           
15        4         2001      -1.81          15.10          0.00           3.69           
16        4         2001      -4.01          8.22           0.00           2.21           
17        4         2001      -6.57          13.07          0.00           3.56           
18        4         2001      -1.73          26.60          0.00           6.07           
19        4         2001      5.61           28.58          0.00           5.72           
20        4         2001      4.17           20.60          13.00          3.75           
21        4         2001      1.01           16.59          0.00           3.59           
22        4         2001      -2.79          9.64           10.00          1.59           
23        4         2001      -1.15          14.10          0.00           3.58           
24        4         2001      1.70           19.69          0.00           4.55           
25        4         2001      1.42           24.00          0.00           5.57           
26        4         2001      3.92           26.09          0.00           5.98           
27        4         2001      6.04           25.49          0.00           5.67           
28        4         2001      6.57           27.70          0.00           6.12           
29        4         2001      13.02          29.59          4.00           5.63           
30        4         2001      7.86           24.51          0.00           5.24           
1         5         2001      6.70           30.85          0.00           6.20           
2         5         2001      6.20           12.79          0.00           1.73           
3         5         2001      4.69           10.15          4.00           1.00           
4         5         2001      6.79           8.03           15.00          0.39           
5         5         2001      6.68           13.75          16.00          1.99           
6         5         2001      6.80           16.26          1.00           3.28           
7         5         2001      6.74           17.27          1.00           3.17           
8         5         2001      6.91           24.74          0.00           5.66           
9         5         2001      10.31          27.45          0.00           5.33           
10        5         2001      7.14           20.74          0.00           3.91           
11        5         2001      8.95           22.21          0.00           4.17           
12        5         2001      9.97           27.67          0.00           6.12           
13        5         2001      10.83          30.46          0.00           6.21           
14        5         2001      10.58          30.10          0.00           6.73           
15        5         2001      12.28          31.47          0.00           6.19           
16        5         2001      12.93          27.81          0.00           4.82           
17        5         2001      11.71          19.36          0.00           2.61           
18        5         2001      9.34           24.18          0.00           5.24           
19        5         2001      11.85          22.63          0.00           3.37           
20        5         2001      3.37           21.15          3.00           4.63           
21        5         2001      2.35           15.58          0.00           3.18           
22        5         2001      3.27           20.78          0.00           4.29           
23        5         2001      3.10           22.03          0.00           5.39           
24        5         2001      1.49           17.41          0.00           3.62           
25        5         2001      -0.07          18.65          0.00           3.86           
26        5         2001      3.74           26.74          0.00           5.72           
27        5         2001      8.30           21.54          0.00           3.62           
28        5         2001      6.25           27.86          2.00           5.85           
29        5         2001      12.79          19.50          23.00          2.11           
30        5         2001      11.39          20.47          0.00           3.14           
31        5         2001      9.70           22.76          1.00           3.79           
1         6         2001      8.06           27.86          0.00           5.73           
2         6         2001      5.23           22.74          2.00           5.41           
3         6         2001      10.89          14.18          13.00          0.78           
4         6         2001      9.48           11.31          2.00           0.73           
5         6         2001      8.49           22.97          0.00           5.03           
6         6         2001      13.96          26.32          0.00           5.00           
7         6         2001      16.79          22.70          7.00           2.73           
8         6         2001      12.95          26.22          0.00           4.83           
9         6         2001      14.63          34.27          0.00           6.79           
10        6         2001      12.64          33.73          0.00           7.55           
11        6         2001      13.46          32.44          0.00           6.55           
12        6         2001      16.82          30.54          0.00           5.45           
13        6         2001      8.25           26.15          3.00           5.88           
14        6         2001      7.70           23.08          1.00           4.64           
15        6         2001      4.55           31.52          0.00           7.07           
16        6         2001      9.42           30.27          0.00           6.81           
17        6         2001      12.85          37.64          0.00           8.31           
18        6         2001      9.57           37.54          0.00           8.78           
19        6         2001      11.40          22.74          0.00           4.46           
20        6         2001      8.44           22.61          0.00           4.08           
21        6         2001      5.87           28.60          0.00           6.58           
22        6         2001      9.87           33.25          0.00           7.43           
23        6         2001      14.10          37.30          0.00           8.30           
24        6         2001      12.22          39.23          0.00           9.19           
25        6         2001      19.97          38.41          0.00           7.73           
26        6         2001      18.25          37.79          0.00           7.76           
27        6         2001      16.08          36.41          0.00           7.81           
28        6         2001      17.25          35.81          0.00           7.39           
29        6         2001      15.06          36.62          2.00           7.10           
30        6         2001      15.87          34.03          0.00           7.29           
1         7         2001      17.33          33.36          8.00           6.69           
2         7         2001      14.46          35.54          0.00           7.36           
3         7         2001      18.06          32.75          0.00           6.68           
4         7         2001      15.95          34.90          12.00          7.35           
5         7         2001      18.58          32.22          0.00           6.42           
6         7         2001      15.92          38.92          0.00           8.73           
7         7         2001      15.77          37.83          0.00           8.39           
8         7         2001      20.77          35.81          0.00           7.06           
9         7         2001      19.59          35.37          0.00           6.65           
10        7         2001      19.32          32.36          0.00           5.41           
11        7         2001      16.95          29.51          6.00           4.63           
12        7         2001      17.66          33.95          0.00           6.75           
13        7         2001      19.07          30.68          0.00           4.84           
14        7         2001      16.17          30.94          9.00           5.59           
15        7         2001      16.96          29.71          0.00           4.98           
16        7         2001      16.00          35.37          0.00           7.77           
17        7         2001      16.21          36.75          0.00           7.02           
18        7         2001      15.46          36.66          0.00           6.88           
19        7         2001      14.77          35.85          1.00           7.34           
20        7         2001      18.84          36.78          0.00           7.51           
21        7         2001      16.50          39.03          1.00           8.43           
22        7         2001      16.96          38.25          0.00           7.67           
23        7         2001      16.43          35.11          5.00           6.40           
24        7         2001      17.06          30.67          3.00           4.89           
25        7         2001      15.12          31.49          0.00           6.56           
26        7         2001      17.16          31.52          29.00          4.89           
27        7         2001      15.96          30.22          0.00           5.37           
28        7         2001      16.09          32.17          0.00           6.71           
29        7         2001      18.32          37.29          0.00           7.75           
30        7         2001      19.53          37.57          0.00           7.72           
31        7         2001      21.86          36.99          0.00           7.09           
1         8         2001      18.27          33.85          0.00           6.69           
2         8         2001      16.02          37.68          0.00           7.70           
3         8         2001      19.88          37.89          0.00           7.03           
4         8         2001      17.66          37.09          0.00           7.59           
5         8         2001      16.39          38.01          0.00           7.08           
6         8         2001      17.66          38.23          0.00           7.88           
7         8         2001      15.69          37.08          0.00           7.69           
8         8         2001      13.53          36.86          0.00           7.94           
9         8         2001      10.87          23.91          0.00           3.44           
10        8         2001      8.55           26.50          0.00           4.91           
11        8         2001      11.38          32.30          0.00           6.87           
12        8         2001      12.41          33.82          0.00           6.56           
13        8         2001      14.19          31.49          0.00           5.78           
14        8         2001      17.39          31.27          0.00           4.51           
15        8         2001      13.39          30.17          0.00           5.94           
16        8         2001      9.73           30.27          0.00           6.18           
17        8         2001      11.60          31.95          0.00           6.37           
18        8         2001      10.13          32.82          0.00           7.01           
19        8         2001      12.49          31.91          0.00           6.24           
20        8         2001      12.98          37.85          0.00           7.33           
21        8         2001      14.00          35.15          0.00           6.43           
22        8         2001      12.59          35.24          0.00           6.50           
23        8         2001      13.87          20.64          18.00          2.00           
24        8         2001      11.78          29.35          0.00           5.67           
25        8         2001      13.54          29.42          0.00           4.83           
26        8         2001      9.84           33.62          0.00           6.82           
27        8         2001      11.20          35.93          0.00           7.53           
28        8         2001      10.09          34.94          0.00           7.30           
29        8         2001      17.63          35.13          0.00           6.43           
30        8         2001      13.19          29.15          0.00           5.44           
31        8         2001      11.17          30.36          5.00           5.54           
1         9         2001      15.54          32.39          0.00           5.89           
2         9         2001      13.95          35.08          0.00           6.82           
3         9         2001      12.16          35.52          0.00           7.08           
4         9         2001      11.49          34.99          0.00           7.04           
5         9         2001      12.81          31.27          0.00           5.68           
6         9         2001      14.63          33.74          5.00           6.16           
7         9         2001      9.82           19.90          5.00           2.54           
8         9         2001      4.83           12.36          16.00          1.39           
9         9         2001      1.24           24.62          0.00           5.25           
10        9         2001      4.48           30.24          0.00           6.35           
11        9         2001      7.58           32.21          0.00           6.52           
12        9         2001      9.32           30.59          0.00           5.84           
13        9         2001      10.60          31.37          0.00           5.66           
14        9         2001      15.04          25.89          0.00           4.06           
15        9         2001      11.93          17.59          8.00           1.65           
16        9         2001      12.52          19.02          0.00           1.99           
17        9         2001      13.79          17.01          7.00           0.88           
18        9         2001      8.35           17.82          11.00          2.10           
19        9         2001      6.82           29.41          0.00           5.63           
20        9         2001      8.91           25.39          0.00           4.49           
21        9         2001      6.96           29.42          0.00           5.54           
22        9         2001      9.14           28.15          0.00           4.65           
23        9         2001      3.37           18.33          0.00           3.34           
24        9         2001      0.14           20.51          0.00           4.05           
25        9         2001      4.10           24.43          0.00           4.56           
26        9         2001      5.59           26.52          0.00           4.84           
27        9         2001      4.59           31.43          0.00           6.09           
28        9         2001      5.87           26.34          0.00           4.73           
29        9         2001      9.30           27.58          0.00           4.47           
30        9         2001      8.30           27.96          0.00           4.79           
1         10        2001      7.16           30.83          0.00           5.57           
2         10        2001      5.19           31.79          0.00           6.01           
3         10        2001      5.57           23.04          0.00           3.91           
4         10        2001      2.88           13.31          1.00           1.81           
5         10        2001      -0.93          11.20          3.00           2.14           
6         10        2001      -3.62          20.74          1.00           4.13           
7         10        2001      -0.07          30.09          0.00           5.93           
8         10        2001      5.56           28.98          0.00           5.08           
9         10        2001      7.94           20.15          0.00           2.78           
10        10        2001      -1.57          16.32          0.00           3.04           
11        10        2001      -2.59          22.20          0.00           4.20           
12        10        2001      -1.61          13.81          8.00           2.23           
13        10        2001      -1.15          16.46          1.00           2.88           
14        10        2001      4.99           15.85          10.00          2.26           
15        10        2001      -2.66          10.05          13.00          2.03           
16        10        2001      -4.89          21.20          0.00           4.11           
17        10        2001      -1.49          29.16          0.00           5.63           
18        10        2001      -0.53          14.28          0.00           2.46           
19        10        2001      0.49           18.32          0.00           3.08           
20        10        2001      0.59           16.99          0.00           2.67           
21        10        2001      1.17           17.49          0.00           2.81           
22        10        2001      2.79           24.96          0.00           4.11           
23        10        2001      0.17           24.18          0.00           4.14           
24        10        2001      -0.93          13.05          0.00           2.22           
25        10        2001      -3.48          13.29          0.00           2.37           
26        10        2001      -6.09          14.02          0.00           2.68           
27        10        2001      -4.74          23.56          0.00           4.41           
28        10        2001      -0.06          30.47          0.00           5.58           
29        10        2001      0.34           12.27          0.00           1.87           
30        10        2001      -2.19          18.30          0.00           3.04           
31        10        2001      3.99           23.11          0.00           3.34           
1         11        2001      -1.71          20.80          0.00           3.48           
2         11        2001      0.40           20.03          0.00           3.15           
3         11        2001      -1.08          20.30          0.00           3.30           
4         11        2001      -3.01          21.22          0.00           3.63           
5         11        2001      -1.67          25.65          0.00           4.45           
6         11        2001      -1.89          23.49          0.00           3.98           
7         11        2001      -0.20          24.27          2.00           3.98           
8         11        2001      -4.15          9.21           0.00           1.67           
9         11        2001      -6.08          20.64          0.00           3.69           
10        11        2001      -5.24          18.92          0.00           3.27           
11        11        2001      -5.05          19.80          0.00           3.42           
12        11        2001      -2.06          21.03          0.00           3.41           
13        11        2001      -1.16          11.40          0.00           1.69           
14        11        2001      -3.52          21.09          1.00           3.52           
15        11        2001      -2.00          21.01          0.00           3.36           
16        11        2001      0.22           17.79          0.00           2.58           
17        11        2001      0.51           18.19          0.00           2.61           
18        11        2001      -3.00          9.50           0.00           1.55           
19        11        2001      -9.65          9.97           0.00           2.00           
20        11        2001      -9.44          20.08          0.00           3.71           
21        11        2001      -5.09          20.36          0.00           3.42           
22        11        2001      -4.97          12.37          5.97           2.09           
23        11        2001      -3.78          4.90           6.67           0.80           
24        11        2001      -4.99          7.86           0.00           1.43           
25        11        2001      -4.94          3.46           12.11          0.93           
26        11        2001      -11.54         0.16           0.00           0.94           
27        11        2001      -17.91         -9.15          0.00           0.49           
28        11        2001      -18.46         -5.98          0.00           0.70           
29        11        2001      -14.73         4.26           0.00           1.48           
30        11        2001      -10.63         4.23           0.00           1.29           
1         12        2001      -8.02          6.34           0.00           1.38           
2         12        2001      -5.63          10.77          0.00           1.79           
3         12        2001      -2.36          5.92           0.00           0.93           
4         12        2001      -3.20          11.41          0.00           1.72           
5         12        2001      -4.48          7.19           0.00           1.25           
6         12        2001      -3.11          13.03          0.00           1.92           
7         12        2001      -3.39          7.89           0.00           1.26           
8         12        2001      -6.04          7.74           0.00           1.40           
9         12        2001      -7.59          16.38          0.00           2.77           
10        12        2001      -5.26          6.81           0.00           1.25           
11        12        2001      -3.83          9.26           0.00           1.45           
12        12        2001      -7.03          1.69           0.00           0.85           
13        12        2001      -9.27          6.50           0.00           1.44           
14        12        2001      -10.46         13.32          0.00           2.44           
15        12        2001      -7.17          6.72           0.00           1.37           
16        12        2001      -7.37          6.16           0.00           1.28           
17        12        2001      -6.25          16.14          0.00           2.63           
18        12        2001      -8.63          4.60           0.00           1.24           
19        12        2001      -12.51         11.21          0.00           2.23           
20        12        2001      -6.88          8.91           0.00           1.60           
21        12        2001      -3.60          6.59           0.00           1.15           
22        12        2001      -6.99          2.13           0.00           0.83           
23        12        2001      -9.88          3.31           0.00           1.11           
24        12        2001      -12.52         1.76           0.00           1.08           
25        12        2001      -10.76         1.74           0.00           1.01           
26        12        2001      -10.18         9.27           0.00           1.84           
27        12        2001      -7.26          6.36           0.00           1.30           
28        12        2001      -14.04         4.76           0.00           1.52           
29        12        2001      -16.10         -2.52          0.00           0.87           
30        12        2001      -14.02         -2.41          0.00           0.79           
31        12        2001      -10.41         1.31           0.00           0.95           
1         1         2002      -15.50         -5.04          0.00           0.65           
2         1         2002      -20.50         -0.15          0.00           1.20           
3         1         2002      -19.71         13.09          0.00           2.91           
4         1         2002      -7.25          6.56           0.00           1.39           
5         1         2002      -4.37          7.18           0.00           1.24           
6         1         2002      -10.19         4.81           0.00           1.31           
7         1         2002      -10.97         16.43          0.00           3.05           
8         1         2002      -1.57          20.86          0.00           3.15           
9         1         2002      2.79           13.29          0.00           1.55           
10        1         2002      -6.64          7.68           0.00           1.47           
11        1         2002      -6.33          12.39          0.00           2.12           
12        1         2002      -8.78          10.61          0.00           2.00           
13        1         2002      0.37           10.30          0.00           1.34           
